"Notes","Residence State","Residence State Code","Year","Year Code","MCD - ICD Chapter","MCD - ICD Chapter Code",Deaths,Population,Crude Rate
,"North Carolina","37","2023","2023","External causes of morbidity and mortality","V01-Y89",12643,10835491,116.7
,"North Carolina","37","2024 (provisional)","2024","Certain infectious and parasitic diseases","A00-B99",8651,10835491,79.8
,"North Carolina","37","2024 (provisional)","2024","Neoplasms","C00-D48",24875,10835491,229.6
,"North Carolina","37","2024 (provisional)","2024","Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism","D50-D89",4283,10835491,39.5
,"North Carolina","37","2024 (provisional)","2024","Endocrine, nutritional and metabolic diseases","E00-E89",22134,10835491,204.3
,"North Carolina","37","2024 (provisional)","2024","Mental and behavioural disorders","F01-F99",27855,10835491,257.1
,"North Carolina","37","2024 (provisional)","2024","Diseases of the nervous system","G00-G98",14336,10835491,132.3
,"North Carolina","37","2024 (provisional)","2024","Diseases of the eye and adnexa","H00-H59",90,10835491,0.8
,"North Carolina","37","2024 (provisional)","2024","Diseases of the ear and mastoid process","H60-H95",79,10835491,0.7
,"North Carolina","37","2024 (provisional)","2024","Diseases of the circulatory system","I00-I99",54473,10835491,502.7
,"North Carolina","37","2024 (provisional)","2024","Diseases of the respiratory system","J00-J98",25153,10835491,232.1
,"North Carolina","37","2024 (provisional)","2024","Diseases of the digestive system","K00-K92",8851,10835491,81.7
,"North Carolina","37","2024 (provisional)","2024","Diseases of the skin and subcutaneous tissue","L00-L98",1145,10835491,10.6
,"North Carolina","37","2024 (provisional)","2024","Diseases of the musculoskeletal system and connective tissue","M00-M99",2350,10835491,21.7
,"North Carolina","37","2024 (provisional)","2024","Diseases of the genitourinary system","N00-N99",10431,10835491,96.3
,"North Carolina","37","2024 (provisional)","2024","Pregnancy, childbirth and the puerperium","O00-O99",38,10835491,0.4
,"North Carolina","37","2024 (provisional)","2024","Certain conditions originating in the perinatal period","P00-P96",505,10835491,4.7
,"North Carolina","37","2024 (provisional)","2024","Congenital malformations, deformations and chromosomal abnormalities","Q00-Q99",533,10835491,4.9
,"North Carolina","37","2024 (provisional)","2024","Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified","R00-R99",15598,10835491,144.0
,"North Carolina","37","2024 (provisional)","2024","Injury, poisoning and certain other consequences of external causes","S00-T98",11521,10835491,106.3
,"North Carolina","37","2024 (provisional)","2024","Codes for special purposes","U00-U99",1869,10835491,17.2
,"North Carolina","37","2024 (provisional)","2024","External causes of morbidity and mortality","V01-Y89",12053,10835491,111.2
,"North Carolina","37","2025 (provisional and partial)","2025","Certain infectious and parasitic diseases","A00-B99",6240,10835491,57.6
,"North Carolina","37","2025 (provisional and partial)","2025","Neoplasms","C00-D48",17431,10835491,160.9
,"North Carolina","37","2025 (provisional and partial)","2025","Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism","D50-D89",3184,10835491,29.4
,"North Carolina","37","2025 (provisional and partial)","2025","Endocrine, nutritional and metabolic diseases","E00-E89",16463,10835491,151.9
,"North Carolina","37","2025 (provisional and partial)","2025","Mental and behavioural disorders","F01-F99",19090,10835491,176.2
,"North Carolina","37","2025 (provisional and partial)","2025","Diseases of the nervous system","G00-G98",10603,10835491,97.9
,"North Carolina","37","2025 (provisional and partial)","2025","Diseases of the eye and adnexa","H00-H59",80,10835491,0.7
,"North Carolina","37","2025 (provisional and partial)","2025","Diseases of the ear and mastoid process","H60-H95",69,10835491,0.6
,"North Carolina","37","2025 (provisional and partial)","2025","Diseases of the circulatory system","I00-I99",40195,10835491,371.0
,"North Carolina","37","2025 (provisional and partial)","2025","Diseases of the respiratory system","J00-J98",18559,10835491,171.3
,"North Carolina","37","2025 (provisional and partial)","2025","Diseases of the digestive system","K00-K92",6667,10835491,61.5
,"North Carolina","37","2025 (provisional and partial)","2025","Diseases of the skin and subcutaneous tissue","L00-L98",909,10835491,8.4
,"North Carolina","37","2025 (provisional and partial)","2025","Diseases of the musculoskeletal system and connective tissue","M00-M99",1786,10835491,16.5
,"North Carolina","37","2025 (provisional and partial)","2025","Diseases of the genitourinary system","N00-N99",8095,10835491,74.7
,"North Carolina","37","2025 (provisional and partial)","2025","Pregnancy, childbirth and the puerperium","O00-O99",31,10835491,0.3
,"North Carolina","37","2025 (provisional and partial)","2025","Certain conditions originating in the perinatal period","P00-P96",333,10835491,3.1
,"North Carolina","37","2025 (provisional and partial)","2025","Congenital malformations, deformations and chromosomal abnormalities","Q00-Q99",385,10835491,3.6
,"North Carolina","37","2025 (provisional and partial)","2025","Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified","R00-R99",13311,10835491,122.8
,"North Carolina","37","2025 (provisional and partial)","2025","Injury, poisoning and certain other consequences of external causes","S00-T98",6086,10835491,56.2
,"North Carolina","37","2025 (provisional and partial)","2025","Codes for special purposes","U00-U99",644,10835491,5.9
,"North Carolina","37","2025 (provisional and partial)","2025","External causes of morbidity and mortality","V01-Y89",2633,10835491,24.3
,"North Carolina","37","2025 (provisional and partial)","2025","Data not shown due to 6 month lag to account for delays in death certificate completion for certain causes of death.","999--999",4330,10835491,40.0
,"North Dakota","38","2018","2018","Certain infectious and parasitic diseases","A00-B99",557,760077,73.3
,"North Dakota","38","2018","2018","Neoplasms","C00-D48",1572,760077,206.8
,"North Dakota","38","2018","2018","Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism","D50-D89",264,760077,34.7
,"North Dakota","38","2018","2018","Endocrine, nutritional and metabolic diseases","E00-E89",1290,760077,169.7
,"North Dakota","38","2018","2018","Mental and behavioural disorders","F01-F99",1916,760077,252.1
,"North Dakota","38","2018","2018","Diseases of the nervous system","G00-G98",918,760077,120.8
,"North Dakota","38","2018","2018","Diseases of the circulatory system","I00-I99",3667,760077,482.5
,"North Dakota","38","2018","2018","Diseases of the respiratory system","J00-J98",1894,760077,249.2
,"North Dakota","38","2018","2018","Diseases of the digestive system","K00-K92",548,760077,72.1
,"North Dakota","38","2018","2018","Diseases of the skin and subcutaneous tissue","L00-L98",65,760077,8.6
,"North Dakota","38","2018","2018","Diseases of the musculoskeletal system and connective tissue","M00-M99",181,760077,23.8
,"North Dakota","38","2018","2018","Diseases of the genitourinary system","N00-N99",763,760077,100.4
,"North Dakota","38","2018","2018","Certain conditions originating in the perinatal period","P00-P96",37,760077,4.9
,"North Dakota","38","2018","2018","Congenital malformations, deformations and chromosomal abnormalities","Q00-Q99",53,760077,7.0
,"North Dakota","38","2018","2018","Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified","R00-R99",1348,760077,177.4
,"North Dakota","38","2018","2018","Injury, poisoning and certain other consequences of external causes","S00-T98",716,760077,94.2
,"North Dakota","38","2018","2018","External causes of morbidity and mortality","V01-Y89",779,760077,102.5
,"North Dakota","38","2019","2019","Certain infectious and parasitic diseases","A00-B99",550,762062,72.2
,"North Dakota","38","2019","2019","Neoplasms","C00-D48",1604,762062,210.5
,"North Dakota","38","2019","2019","Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism","D50-D89",251,762062,32.9
,"North Dakota","38","2019","2019","Endocrine, nutritional and metabolic diseases","E00-E89",1329,762062,174.4
,"North Dakota","38","2019","2019","Mental and behavioural disorders","F01-F99",2057,762062,269.9
,"North Dakota","38","2019","2019","Diseases of the nervous system","G00-G98",989,762062,129.8
,"North Dakota","38","2019","2019","Diseases of the circulatory system","I00-I99",3743,762062,491.2
,"North Dakota","38","2019","2019","Diseases of the respiratory system","J00-J98",1898,762062,249.1
,"North Dakota","38","2019","2019","Diseases of the digestive system","K00-K92",596,762062,78.2
,"North Dakota","38","2019","2019","Diseases of the skin and subcutaneous tissue","L00-L98",59,762062,7.7
,"North Dakota","38","2019","2019","Diseases of the musculoskeletal system and connective tissue","M00-M99",186,762062,24.4
,"North Dakota","38","2019","2019","Diseases of the genitourinary system","N00-N99",801,762062,105.1
,"North Dakota","38","2019","2019","Certain conditions originating in the perinatal period","P00-P96",51,762062,6.7
,"North Dakota","38","2019","2019","Congenital malformations, deformations and chromosomal abnormalities","Q00-Q99",57,762062,7.5
,"North Dakota","38","2019","2019","Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified","R00-R99",1488,762062,195.3
,"North Dakota","38","2019","2019","Injury, poisoning and certain other consequences of external causes","S00-T98",719,762062,94.3
,"North Dakota","38","2019","2019","External causes of morbidity and mortality","V01-Y89",835,762062,109.6
,"North Dakota","38","2020","2020","Certain infectious and parasitic diseases","A00-B99",648,765309,84.7
,"North Dakota","38","2020","2020","Neoplasms","C00-D48",1664,765309,217.4
,"North Dakota","38","2020","2020","Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism","D50-D89",324,765309,42.3
,"North Dakota","38","2020","2020","Endocrine, nutritional and metabolic diseases","E00-E89",1774,765309,231.8
,"North Dakota","38","2020","2020","Mental and behavioural disorders","F01-F99",2312,765309,302.1
,"North Dakota","38","2020","2020","Diseases of the nervous system","G00-G98",1329,765309,173.7
,"North Dakota","38","2020","2020","Diseases of the circulatory system","I00-I99",4269,765309,557.8
,"North Dakota","38","2020","2020","Diseases of the respiratory system","J00-J98",2814,765309,367.7
,"North Dakota","38","2020","2020","Diseases of the digestive system","K00-K92",681,765309,89.0
,"North Dakota","38","2020","2020","Diseases of the skin and subcutaneous tissue","L00-L98",72,765309,9.4
,"North Dakota","38","2020","2020","Diseases of the musculoskeletal system and connective tissue","M00-M99",215,765309,28.1
,"North Dakota","38","2020","2020","Diseases of the genitourinary system","N00-N99",1079,765309,141.0
,"North Dakota","38","2020","2020","Certain conditions originating in the perinatal period","P00-P96",35,765309,4.6
,"North Dakota","38","2020","2020","Congenital malformations, deformations and chromosomal abnormalities","Q00-Q99",44,765309,5.7
,"North Dakota","38","2020","2020","Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified","R00-R99",1850,765309,241.7
,"North Dakota","38","2020","2020","Injury, poisoning and certain other consequences of external causes","S00-T98",795,765309,103.9
,"North Dakota","38","2020","2020","Codes for special purposes","U00-U99",1345,765309,175.7
,"North Dakota","38","2020","2020","External causes of morbidity and mortality","V01-Y89",919,765309,120.1
,"North Dakota","38","2021","2021","Certain infectious and parasitic diseases","A00-B99",662,774948,85.4
,"North Dakota","38","2021","2021","Neoplasms","C00-D48",1579,774948,203.8
,"North Dakota","38","2021","2021","Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism","D50-D89",327,774948,42.2
,"North Dakota","38","2021","2021","Endocrine, nutritional and metabolic diseases","E00-E89",1668,774948,215.2
,"North Dakota","38","2021","2021","Mental and behavioural disorders","F01-F99",2071,774948,267.2
,"North Dakota","38","2021","2021","Diseases of the nervous system","G00-G98",1047,774948,135.1
