"Notes","Year","Year Code","UCD - ICD Chapter","UCD - ICD Chapter Code","MCD - ICD-10 113 Cause List","MCD - ICD-10 113 Cause List Code",Deaths,Population,Crude Rate
,"2021","2021","Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism","D50-D89","Alzheimer disease (G30)","GR113-052",58,331893745,0.0
,"2021","2021","Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism","D50-D89","Major cardiovascular diseases (I00-I78)","GR113-053",6885,331893745,2.1
,"2021","2021","Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism","D50-D89","Diseases of heart (I00-I09,I11,I13,I20-I51)","GR113-054",5881,331893745,1.8
,"2021","2021","Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism","D50-D89","Acute rheumatic fever and chronic rheumatic heart diseases (I00-I09)","GR113-055",31,331893745,0.0
,"2021","2021","Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism","D50-D89","Hypertensive heart disease (I11)","GR113-056",78,331893745,0.0
,"2021","2021","Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism","D50-D89","Hypertensive heart and renal disease (I13)","GR113-057",20,331893745,0.0
,"2021","2021","Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism","D50-D89","Ischemic heart diseases (I20-I25)","GR113-058",1157,331893745,0.3
,"2021","2021","Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism","D50-D89","Acute myocardial infarction (I21-I22)","GR113-059",480,331893745,0.1
,"2021","2021","Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism","D50-D89","Other acute ischemic heart diseases (I24)","GR113-060",43,331893745,0.0
,"2021","2021","Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism","D50-D89","Other forms of chronic ischemic heart disease (I20,I25)","GR113-061",695,331893745,0.2
,"2021","2021","Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism","D50-D89","Atherosclerotic cardiovascular disease, so described (I25.0)","GR113-062",36,331893745,0.0
,"2021","2021","Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism","D50-D89","All other forms of chronic ischemic heart disease (I20,I25.1-I25.9)","GR113-063",659,331893745,0.2
,"2021","2021","Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism","D50-D89","Other heart diseases (I26-I51)","GR113-064",5291,331893745,1.6
,"2021","2021","Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism","D50-D89","Acute and subacute endocarditis (I33)","GR113-065",16,331893745,Unreliable
,"2021","2021","Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism","D50-D89","Diseases of pericardium and acute myocarditis (I30-I31,I40)","GR113-066",29,331893745,0.0
,"2021","2021","Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism","D50-D89","Heart failure (I50)","GR113-067",2155,331893745,0.6
,"2021","2021","Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism","D50-D89","All other forms of heart disease (I26-I28,I34-I38,I42-I49,I51)","GR113-068",3975,331893745,1.2
,"2021","2021","Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism","D50-D89","Essential hypertension and hypertensive renal disease (I10,I12,I15)","GR113-069",1366,331893745,0.4
,"2021","2021","Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism","D50-D89","Cerebrovascular diseases (I60-I69)","GR113-070",971,331893745,0.3
,"2021","2021","Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism","D50-D89","Atherosclerosis (I70)","GR113-071",45,331893745,0.0
,"2021","2021","Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism","D50-D89","Other diseases of circulatory system (I71-I78)","GR113-072",243,331893745,0.1
,"2021","2021","Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism","D50-D89","Aortic aneurysm and dissection (I71)","GR113-073",41,331893745,0.0
,"2021","2021","Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism","D50-D89","Other diseases of arteries, arterioles and capillaries (I72-I78)","GR113-074",204,331893745,0.1
,"2021","2021","Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism","D50-D89","Other disorders of circulatory system (I80-I99)","GR113-075",494,331893745,0.1
,"2021","2021","Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism","D50-D89","Influenza and pneumonia (J09-J18)","GR113-076",1081,331893745,0.3
,"2021","2021","Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism","D50-D89","Pneumonia (J12-J18)","GR113-078",1078,331893745,0.3
,"2021","2021","Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism","D50-D89","Chronic lower respiratory diseases (J40-J47)","GR113-082",785,331893745,0.2
,"2021","2021","Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism","D50-D89","Emphysema (J43)","GR113-084",42,331893745,0.0
,"2021","2021","Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism","D50-D89","Asthma (J45-J46)","GR113-085",79,331893745,0.0
,"2021","2021","Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism","D50-D89","Other chronic lower respiratory diseases (J44,J47)","GR113-086",668,331893745,0.2
,"2021","2021","Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism","D50-D89","Pneumonitis due to solids and liquids (J69)","GR113-088",187,331893745,0.1
,"2021","2021","Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism","D50-D89","Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)","GR113-089",2960,331893745,0.9
,"2021","2021","Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism","D50-D89","Peptic ulcer (K25-K28)","GR113-090",71,331893745,0.0
,"2021","2021","Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism","D50-D89","Hernia (K40-K46)","GR113-092",12,331893745,Unreliable
,"2021","2021","Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism","D50-D89","Chronic liver disease and cirrhosis (K70,K73-K74)","GR113-093",276,331893745,0.1
,"2021","2021","Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism","D50-D89","Alcoholic liver disease (K70)","GR113-094",82,331893745,0.0
,"2021","2021","Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism","D50-D89","Other chronic liver disease and cirrhosis (K73-K74)","GR113-095",196,331893745,0.1
,"2021","2021","Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism","D50-D89","Cholelithiasis and other disorders of gallbladder (K80-K82)","GR113-096",25,331893745,0.0
,"2021","2021","Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism","D50-D89","Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)","GR113-097",2092,331893745,0.6
,"2021","2021","Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism","D50-D89","Acute and rapidly progressive nephritic and nephrotic syndrome (N00-N01,N04)","GR113-098",41,331893745,0.0
,"2021","2021","Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism","D50-D89","Renal failure (N17-N19)","GR113-100",2073,331893745,0.6
,"2021","2021","Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism","D50-D89","Infections of kidney (N10-N12,N13.6,N15.1)","GR113-102",25,331893745,0.0
,"2021","2021","Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism","D50-D89","Hyperplasia of prostate (N40)","GR113-103",30,331893745,0.0
,"2021","2021","Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism","D50-D89","Certain conditions originating in the perinatal period (P00-P96)","GR113-108",48,331893745,0.0
,"2021","2021","Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism","D50-D89","Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)","GR113-109",60,331893745,0.0
,"2021","2021","Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism","D50-D89","Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)","GR113-110",4010,331893745,1.2
,"2021","2021","Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism","D50-D89","All other diseases (Residual) ","GR113-111",8419,331893745,2.5
,"2021","2021","Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism","D50-D89","Accidents (unintentional injuries) (V01-X59,Y85-Y86)","GR113-112",247,331893745,0.1
,"2021","2021","Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism","D50-D89","Nontransport accidents (W00-X59,Y86)","GR113-117",241,331893745,0.1
,"2021","2021","Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism","D50-D89","Falls (W00-W19)","GR113-118",45,331893745,0.0
,"2021","2021","Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism","D50-D89","Accidental poisoning and exposure to noxious substances (X40-X49)","GR113-122",25,331893745,0.0
,"2021","2021","Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism","D50-D89","Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)","GR113-123",171,331893745,0.1
,"2021","2021","Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism","D50-D89","Complications of medical and surgical care (Y40-Y84,Y88)","GR113-135",473,331893745,0.1
,"2021","2021","Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism","D50-D89","Enterocolitis due to Clostridium difficile (A04.7)","GR113-136",30,331893745,0.0
,"2021","2021","Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism","D50-D89","Other contributing conditions (O08,S,T)","GR113-137",364,331893745,0.1
,"2021","2021","Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism","D50-D89","COVID-19 (U07.1)","GR113-138",332,331893745,0.1
,"2021","2021","Endocrine, nutritional and metabolic diseases","E00-E88","Certain other intestinal infections (A04,A07-A09)","GR113-003",360,331893745,0.1
,"2021","2021","Endocrine, nutritional and metabolic diseases","E00-E88","Tuberculosis (A16-A19)","GR113-004",32,331893745,0.0
,"2021","2021","Endocrine, nutritional and metabolic diseases","E00-E88","Respiratory tuberculosis (A16)","GR113-005",27,331893745,0.0
,"2021","2021","Endocrine, nutritional and metabolic diseases","E00-E88","Septicemia (A40-A41)","GR113-010",10578,331893745,3.2
,"2021","2021","Endocrine, nutritional and metabolic diseases","E00-E88","Syphilis (A50-A53)","GR113-011",31,331893745,0.0
,"2021","2021","Endocrine, nutritional and metabolic diseases","E00-E88","Viral hepatitis (B15-B19)","GR113-015",477,331893745,0.1
,"2021","2021","Endocrine, nutritional and metabolic diseases","E00-E88","Human immunodeficiency virus (HIV) disease (B20-B24)","GR113-016",279,331893745,0.1
,"2021","2021","Endocrine, nutritional and metabolic diseases","E00-E88","Other and unspecified infectious and parasitic diseases and their sequelae (A00,A05,A20-A36,A42-A44,A48-A49,A54-A79,A81-A82,A85.0-A85.1,A85.8,A86-B04,B06-B09,B25-B49,B55-B99,U07.1,U09.9)","GR113-018",5960,331893745,1.8
,"2021","2021","Endocrine, nutritional and metabolic diseases","E00-E88","Malignant neoplasms (C00-C97)","GR113-019",5137,331893745,1.5
,"2021","2021","Endocrine, nutritional and metabolic diseases","E00-E88","Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)","GR113-020",97,331893745,0.0
,"2021","2021","Endocrine, nutritional and metabolic diseases","E00-E88","Malignant neoplasm of esophagus (C15)","GR113-021",70,331893745,0.0
,"2021","2021","Endocrine, nutritional and metabolic diseases","E00-E88","Malignant neoplasm of stomach (C16)","GR113-022",52,331893745,0.0
,"2021","2021","Endocrine, nutritional and metabolic diseases","E00-E88","Malignant neoplasms of colon, rectum and anus (C18-C21)","GR113-023",474,331893745,0.1
,"2021","2021","Endocrine, nutritional and metabolic diseases","E00-E88","Malignant neoplasms of liver and intrahepatic bile ducts (C22)","GR113-024",121,331893745,0.0
,"2021","2021","Endocrine, nutritional and metabolic diseases","E00-E88","Malignant neoplasm of pancreas (C25)","GR113-025",125,331893745,0.0
,"2021","2021","Endocrine, nutritional and metabolic diseases","E00-E88","Malignant neoplasm of larynx (C32)","GR113-026",50,331893745,0.0
,"2021","2021","Endocrine, nutritional and metabolic diseases","E00-E88","Malignant neoplasms of trachea, bronchus and lung (C33-C34)","GR113-027",446,331893745,0.1
,"2021","2021","Endocrine, nutritional and metabolic diseases","E00-E88","Malignant melanoma of skin (C43)","GR113-028",85,331893745,0.0
,"2021","2021","Endocrine, nutritional and metabolic diseases","E00-E88","Malignant neoplasm of breast (C50)","GR113-029",664,331893745,0.2
,"2021","2021","Endocrine, nutritional and metabolic diseases","E00-E88","Malignant neoplasm of cervix uteri (C53)","GR113-030",33,331893745,0.0
,"2021","2021","Endocrine, nutritional and metabolic diseases","E00-E88","Malignant neoplasms of corpus uteri and uterus, part unspecified (C54-C55)","GR113-031",107,331893745,0.0
,"2021","2021","Endocrine, nutritional and metabolic diseases","E00-E88","Malignant neoplasm of ovary (C56)","GR113-032",64,331893745,0.0
,"2021","2021","Endocrine, nutritional and metabolic diseases","E00-E88","Malignant neoplasm of prostate (C61)","GR113-033",943,331893745,0.3
,"2021","2021","Endocrine, nutritional and metabolic diseases","E00-E88","Malignant neoplasms of kidney and renal pelvis (C64-C65)","GR113-034",258,331893745,0.1
,"2021","2021","Endocrine, nutritional and metabolic diseases","E00-E88","Malignant neoplasm of bladder (C67)","GR113-035",290,331893745,0.1
,"2021","2021","Endocrine, nutritional and metabolic diseases","E00-E88","Malignant neoplasms of meninges, brain and other parts of central nervous system (C70-C72)","GR113-036",32,331893745,0.0
,"2021","2021","Endocrine, nutritional and metabolic diseases","E00-E88","Malignant neoplasms of lymphoid, hematopoietic and related tissue (C81-C96)","GR113-037",851,331893745,0.3
,"2021","2021","Endocrine, nutritional and metabolic diseases","E00-E88","Hodgkin disease (C81)","GR113-038",30,331893745,0.0
,"2021","2021","Endocrine, nutritional and metabolic diseases","E00-E88","Non-Hodgkin lymphoma (C82-C85)","GR113-039",265,331893745,0.1
,"2021","2021","Endocrine, nutritional and metabolic diseases","E00-E88","Leukemia (C91-C95)","GR113-040",316,331893745,0.1
,"2021","2021","Endocrine, nutritional and metabolic diseases","E00-E88","Multiple myeloma and immunoproliferative neoplasms (C88,C90)","GR113-041",248,331893745,0.1
